Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
16-02-2025,07:00:00,BK100935,Successful,CUST2935,Auto,Location 20,Location 41,5.6,11.4,0,,0,,0,,175.13,17.3,3.1,3.4
25-02-2025,09:00:00,BK100936,Successful,CUST2936,Prime Plus,Location 42,Location 3,3.2,6,0,,0,,0,,330.73,23,4.1,4.1
03-02-2025,01:00:00,BK100937,Cancelled by Driver,CUST2937,Bike,Location 47,Location 15,,,0,,1,Personal & Car related issues,0,,,,,
26-02-2025,03:00:00,BK100938,Successful,CUST2938,Prime Sedan,Location 27,Location 39,4.5,9.9,0,,0,,0,,127.77,15.5,3.4,3.5
14-02-2025,10:00:00,BK100939,Cancelled by Customer,CUST2939,Prime Plus,Location 5,Location 14,,,1,Wrong Address,0,,0,,,,,
03-02-2025,23:00:00,BK100940,Successful,CUST2940,Prime Sedan,Location 11,Location 6,5.6,14,0,,0,,0,,212.49,24.1,4.2,3.5
24-02-2025,15:00:00,BK100941,Successful,CUST2941,Prime Sedan,Location 25,Location 34,8.3,6.7,0,,0,,0,,129,9.8,3.1,3.1
23-02-2025,13:00:00,BK100942,Successful,CUST2942,Auto,Location 19,Location 45,7.5,11.2,0,,0,,0,,58.7,5.7,3.8,3.5
27-02-2025,21:00:00,BK100943,Successful,CUST2943,eBike,Location 48,Location 40,4.3,11.4,0,,0,,0,,154.68,16,4.9,4.9
21-02-2025,19:00:00,BK100944,Successful,CUST2944,Mini,Location 6,Location 36,7.6,10.2,0,,0,,0,,103.2,7.3,4.9,4.9
03-02-2025,00:00:00,BK100945,Successful,CUST2945,Prime Sedan,Location 49,Location 33,8,10,0,,0,,0,,247.44,19.1,5,3.3
08-02-2025,23:00:00,BK100946,Cancelled by Customer,CUST2946,eBike,Location 26,Location 22,,,1,Change of plans,0,,0,,,,,
11-02-2025,07:00:00,BK100947,Successful,CUST2947,eBike,Location 7,Location 21,3,13.5,0,,0,,0,,219.53,23.6,4.6,4.2
13-02-2025,06:00:00,BK100948,Successful,CUST2948,Bike,Location 38,Location 44,2.8,9.3,0,,0,,0,,247.6,20.4,4.4,3.3
07-02-2025,08:00:00,BK100949,Successful,CUST2949,Prime Plus,Location 12,Location 34,5.6,9,0,,0,,0,,114.76,11.4,3.6,4.7
09-02-2025,16:00:00,BK100950,Successful,CUST2950,eBike,Location 27,Location 23,9.9,5,0,,0,,0,,240.42,22.3,4.6,5
01-02-2025,12:00:00,BK100951,Successful,CUST2951,Prime Sedan,Location 22,Location 41,5.5,12.7,0,,0,,0,,251.46,17.7,3.8,4.8
20-02-2025,16:00:00,BK100952,Successful,CUST2952,Mini,Location 19,Location 26,9.6,11.6,0,,0,,0,,175.15,14.4,3.7,4.3
01-02-2025,01:00:00,BK100953,Successful,CUST2953,Prime Sedan,Location 27,Location 28,5.9,6.2,0,,0,,0,,259.91,20.6,4,3.6
14-02-2025,03:00:00,BK100954,Successful,CUST2954,Auto,Location 43,Location 5,6.8,14.9,0,,0,,0,,285.39,20.9,4.5,4.4
16-02-2025,01:00:00,BK100955,Incomplete,CUST2955,Bike,Location 8,Location 36,,,0,,0,,1,Vehicle Breakdown,,,,
11-02-2025,13:00:00,BK100956,Cancelled by Driver,CUST2956,Bike,Location 1,Location 19,,,0,,1,The customer was coughing/sick,0,,,,,
04-02-2025,06:00:00,BK100957,Cancelled by Customer,CUST2957,Bike,Location 40,Location 13,,,1,Wrong Address,0,,0,,,,,
08-02-2025,00:00:00,BK100958,Cancelled by Driver,CUST2958,Prime Sedan,Location 8,Location 31,,,0,,1,Customer related issue,0,,,,,
05-02-2025,07:00:00,BK100959,Cancelled by Driver,CUST2959,Prime Plus,Location 27,Location 22,,,0,,1,Personal & Car related issues,0,,,,,
23-02-2025,23:00:00,BK100960,Successful,CUST2960,Mini,Location 14,Location 16,3,9.7,0,,0,,0,,350.09,25,5,3.4
16-02-2025,20:00:00,BK100961,Successful,CUST2961,Auto,Location 18,Location 46,5.1,14.4,0,,0,,0,,36.72,3.1,4.9,3.1
22-02-2025,12:00:00,BK100962,Successful,CUST2962,Auto,Location 27,Location 50,9.2,14.5,0,,0,,0,,111.73,8.1,3.9,3.9
24-02-2025,14:00:00,BK100963,Successful,CUST2963,Prime Plus,Location 20,Location 8,9.6,5.3,0,,0,,0,,21.93,2.1,4.5,3.7
01-02-2025,23:00:00,BK100964,Successful,CUST2964,Mini,Location 37,Location 11,6,10.8,0,,0,,0,,92.47,9.5,4.1,4.7
10-02-2025,16:00:00,BK100965,Cancelled by Driver,CUST2965,Auto,Location 15,Location 8,,,0,,1,The customer was coughing/sick,0,,,,,
03-02-2025,00:00:00,BK100966,Successful,CUST2966,Prime Plus,Location 47,Location 13,4.6,12.4,0,,0,,0,,113.22,13.8,3.2,3.8
20-02-2025,14:00:00,BK100967,Successful,CUST2967,Prime Sedan,Location 22,Location 37,5,11.5,0,,0,,0,,70.84,5.4,3.4,3.3
26-02-2025,04:00:00,BK100968,Successful,CUST2968,Auto,Location 19,Location 6,5.1,5.8,0,,0,,0,,25.25,2.1,4.7,3.4
24-02-2025,10:00:00,BK100969,Successful,CUST2969,Prime Sedan,Location 50,Location 45,3.7,6.2,0,,0,,0,,204.54,14.7,4.7,4.9
18-02-2025,13:00:00,BK100970,Cancelled by Customer,CUST2970,Prime Sedan,Location 32,Location 36,,,1,Driver is not moving towards pickup location,0,,0,,,,,
23-02-2025,11:00:00,BK100971,Cancelled by Customer,CUST2971,Bike,Location 17,Location 48,,,1,Change of plans,0,,0,,,,,
22-02-2025,12:00:00,BK100972,Successful,CUST2972,Bike,Location 10,Location 13,3.2,11.9,0,,0,,0,,20.85,2.6,4.5,4
20-02-2025,11:00:00,BK100973,Successful,CUST2973,Auto,Location 3,Location 47,6.4,5.4,0,,0,,0,,151.35,11.7,3.1,3.1
09-02-2025,13:00:00,BK100974,Successful,CUST2974,eBike,Location 1,Location 6,9.8,12,0,,0,,0,,293.78,22.9,4.8,3
08-02-2025,19:00:00,BK100975,Cancelled by Customer,CUST2975,Prime Sedan,Location 37,Location 45,,,1,Driver asked to cancel,0,,0,,,,,
10-02-2025,05:00:00,BK100976,Successful,CUST2976,Bike,Location 19,Location 20,5.7,10.6,0,,0,,0,,35.57,2.6,4.5,4
07-02-2025,18:00:00,BK100977,Successful,CUST2977,Prime Plus,Location 33,Location 7,5.5,9.2,0,,0,,0,,121.84,12.8,3.5,3.8
01-02-2025,13:00:00,BK100978,Successful,CUST2978,Bike,Location 23,Location 20,8,9.1,0,,0,,0,,344.62,23,4.1,3.2
14-02-2025,01:00:00,BK100979,Successful,CUST2979,Prime Sedan,Location 41,Location 29,5.4,5.3,0,,0,,0,,238.73,16.7,4.9,3.6
24-02-2025,18:00:00,BK100980,Incomplete,CUST2980,Prime Sedan,Location 35,Location 2,,,0,,0,,1,Vehicle Breakdown,,,,
04-02-2025,08:00:00,BK100981,Successful,CUST2981,Prime Plus,Location 40,Location 32,5.9,9.1,0,,0,,0,,94.57,9.2,4.5,3.3
04-02-2025,11:00:00,BK100982,Incomplete,CUST2982,eBike,Location 25,Location 2,,,0,,0,,1,Vehicle Breakdown,,,,
12-02-2025,00:00:00,BK100983,Cancelled by Customer,CUST2983,Bike,Location 24,Location 1,,,1,Change of plans,0,,0,,,,,
17-02-2025,21:00:00,BK100984,Successful,CUST2984,Auto,Location 36,Location 30,6.6,6.9,0,,0,,0,,242.12,17.6,3.4,4.1
02-02-2025,15:00:00,BK100985,Successful,CUST2985,Bike,Location 47,Location 39,2.9,13.1,0,,0,,0,,180.37,17.9,3.1,4.7
20-02-2025,20:00:00,BK100986,Cancelled by Driver,CUST2986,Bike,Location 19,Location 20,,,0,,1,Personal & Car related issues,0,,,,,
26-02-2025,20:00:00,BK100987,Cancelled by Customer,CUST2987,Mini,Location 15,Location 30,,,1,Driver is not moving towards pickup location,0,,0,,,,,
13-02-2025,01:00:00,BK100988,Cancelled by Driver,CUST2988,eBike,Location 28,Location 16,,,0,,1,The customer was coughing/sick,0,,,,,
10-02-2025,04:00:00,BK100989,Cancelled by Customer,CUST2989,Mini,Location 26,Location 40,,,1,Change of plans,0,,0,,,,,
11-02-2025,23:00:00,BK100990,Successful,CUST2990,Prime Plus,Location 48,Location 23,2.1,14.3,0,,0,,0,,173.8,12.5,4.6,4.8
19-02-2025,17:00:00,BK100991,Successful,CUST2991,Bike,Location 12,Location 12,5.2,13.2,0,,0,,0,,229.82,21.6,4.8,4.7
24-02-2025,07:00:00,BK100992,Successful,CUST2992,Auto,Location 5,Location 23,3.1,7.5,0,,0,,0,,227.89,20.1,3.6,3.4
01-02-2025,12:00:00,BK100993,Cancelled by Driver,CUST2993,Bike,Location 10,Location 38,,,0,,1,Customer related issue,0,,,,,
26-02-2025,04:00:00,BK100994,Successful,CUST2994,Mini,Location 23,Location 4,8.6,9.4,0,,0,,0,,277.12,22.9,4,3.5
24-02-2025,06:00:00,BK100995,Successful,CUST2995,Mini,Location 24,Location 4,2.6,10.8,0,,0,,0,,81.02,8.2,3.9,4.4
10-02-2025,17:00:00,BK100996,Cancelled by Customer,CUST2996,Mini,Location 14,Location 31,,,1,AC is not working,0,,0,,,,,
13-02-2025,05:00:00,BK100997,Successful,CUST2997,Mini,Location 39,Location 35,4.6,10.7,0,,0,,0,,73.37,4.9,4.1,3.2
24-02-2025,20:00:00,BK100998,Successful,CUST2998,Bike,Location 24,Location 16,2.3,5.7,0,,0,,0,,170.63,19,3.5,3.5
19-02-2025,09:00:00,BK100999,Cancelled by Customer,CUST2999,Bike,Location 20,Location 7,,,1,Driver asked to cancel,0,,0,,,,,
